date,region,kpi_new_user,retention,active_revenue,impression_Appier_INSTALL,impression_AppleSearch_ROAS,impression_Applovin_AEO,impression_Applovin_ALL,impression_Applovin_INSTALL,impression_Applovin_ROAS,impression_Chartboost_ROAS,impression_Exmox_AEO,impression_Facebook_AEO,impression_Facebook_ALL,impression_Facebook_INSTALL,impression_Facebook_ROAS,impression_GoogleUAC_AEO,impression_GoogleUAC_ALL,impression_GoogleUAC_ROAS,impression_IronSource_INSTALL,impression_Jampp_ROAS,impression_Kaden_ROAS,impression_Kyawake_ALL,impression_Kyawake_OTHER,impression_Kyawake_ROAS,impression_Liftoff_OTHER,impression_Mobupps_AEO,impression_Moloco_ROAS,impression_Snapchat_AEO,impression_Snapchat_INSTALL,impression_TikTok_AEO,impression_TikTok_INSTALL,impression_Unity_INSTALL,impression_Unity_ROAS,impression_Vungle_OTHER,impression_Vungle_ROAS,spend_Appier_INSTALL,spend_AppleSearch_ROAS,spend_Applovin_AEO,spend_Applovin_ALL,spend_Applovin_INSTALL,spend_Applovin_ROAS,spend_Chartboost_ROAS,spend_Exmox_AEO,spend_Facebook_AEO,spend_Facebook_ALL,spend_Facebook_INSTALL,spend_Facebook_ROAS,spend_GoogleUAC_AEO,spend_GoogleUAC_ALL,spend_GoogleUAC_ROAS,spend_IronSource_INSTALL,spend_Jampp_ROAS,spend_Kaden_ROAS,spend_Kyawake_ALL,spend_Kyawake_OTHER,spend_Kyawake_ROAS,spend_Liftoff_OTHER,spend_Mobupps_AEO,spend_Moloco_ROAS,spend_Snapchat_AEO,spend_Snapchat_INSTALL,spend_TikTok_AEO,spend_TikTok_INSTALL,spend_Unity_INSTALL,spend_Unity_ROAS,spend_Vungle_OTHER,spend_Vungle_ROAS,advertising_new_user,day1_revenue,advertising_day7_revenue,day14_revenue,publish_force,publish_hot,publish_bug,publish_internal,publish_external,kpi_day7_revenue
2022-04-14,US,3302.0,40.25,63544.35,5178.57,5.43,52.32,0.0,0.0,47.16,89.26,0.0,157.67,0.0,2.18,229.78,215.43,0.0,0.0,0.0,0.0,0.0,0.0,170.21,0.0,587.94,0.0,17451.85,0.0,0.0,0.0,0.0,0.58,31.52,111.64,0.0,880.0,1270.3600000000001,7750.05,0.0,0.0,8549.82,1242.0,0.0,2187.48,0.0,35.660000000000004,4711.63,3630.05,0.0,0.0,0.0,0.0,0.0,0.0,1226.5,0.0,19817.96,0.0,11521.210000000001,0.0,0.0,0.0,0.0,8.32,2017.8,1660.98,0.0,2532,773.11,4822.32,8090.05,0.0,0.0,0.0,0.0,0.0,6070.47
2022-04-15,US,3463.0,42.51,69996.46,6181.84,5.84,53.46,0.0,0.0,32.48,104.63,0.0,156.82,0.0,2.12,227.95999999999998,387.19,0.0,0.0,0.0,0.0,0.0,0.0,171.44,0.0,547.47,471.12,17659.68,0.0,0.0,0.0,0.0,0.55,23.4,123.91,0.0,590.0,1460.0900000000001,7944.360000000001,0.0,0.0,10461.75,1782.0,0.0,2195.84,0.0,35.050000000000004,4727.68,3397.7200000000003,0.0,0.0,0.0,0.0,0.0,0.0,1149.5,0.0,19907.24,45.0,11527.72,0.0,0.0,0.0,0.0,8.120000000000001,1717.97,1836.2,0.0,2730,726.35,5071.400000000001,8091.35,0.0,0.0,0.0,0.0,0.0,6530.28
2022-04-16,US,4237.0,43.45,53066.92,8495.46,6.65,63.76,0.0,0.0,47.32,117.31,0.0,181.85,0.0,2.58,261.56,222.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,576.16,473.24,15651.97,0.0,0.0,0.0,0.0,0.47,24.07,167.96,0.0,930.0,1465.19,7521.63,0.0,0.0,10364.87,1422.0,0.0,2409.57,0.0,37.49,5205.34,4117.95,0.0,0.0,0.0,0.0,0.0,0.0,1138.5,0.0,20849.670000000002,35.0,11525.710000000001,0.0,0.0,0.0,0.0,6.97,1641.7,2172.57,0.0,3320,1229.19,5767.75,9919.85,0.0,0.0,0.0,0.0,0.0,7650.3
2022-04-17,US,4253.0,43.57,52960.04,6252.06,6.29,59.34,0.0,0.0,52.16,111.51,0.0,174.05,0.0,2.45,283.31,198.04,0.0,0.0,0.0,0.0,0.0,0.0,171.3,0.0,536.66,476.36,15134.27,0.0,0.0,0.0,0.0,0.23,27.1,212.14,0.0,960.0,1337.15,9504.59,0.0,0.0,12025.15,1602.0,0.0,2330.66,0.0,38.21,5112.460000000001,5102.6900000000005,0.0,0.0,0.0,0.0,0.0,0.0,1270.5,0.0,19957.100000000002,95.0,11529.03,0.0,0.0,0.0,0.0,3.44,1973.6100000000001,3251.36,0.0,3309,983.3100000000001,6630.34,12017.23,0.0,0.0,0.0,0.0,0.0,8250.01
2022-04-18,US,4306.0,43.94,61633.590000000004,3462.35,5.51,63.51,0.0,0.0,52.29,79.72,0.0,199.94,0.0,2.48,263.69,187.46,0.0,0.0,0.0,0.0,0.0,0.0,170.13,0.0,611.91,479.0,13395.6,0.0,0.0,0.0,0.0,0.14,23.53,221.85,0.0,1160.0,1478.3100000000002,9121.59,0.0,6.0,12307.130000000001,1584.0,0.0,2321.73,0.0,37.84,4991.79,4722.34,0.0,0.0,0.0,0.0,0.0,0.0,1045.0,0.0,20315.7,75.0,11532.050000000001,0.0,0.0,0.0,0.0,3.29,1753.57,3574.02,0.0,3322,626.02,5152.21,9102.9,0.0,0.0,0.0,0.0,0.0,6140.39
2022-04-19,US,4115.0,45.98,55742.11,6510.97,5.11,58.4,0.0,0.0,44.03,60.26,0.0,195.26,0.0,2.28,254.49,154.02,0.0,0.0,0.0,0.0,0.0,0.0,177.03,0.0,620.99,468.99,15493.59,0.0,0.0,0.0,0.0,0.17,35.04,186.28,0.0,1310.0,1526.13,8281.78,0.0,0.0,12078.98,990.0,0.0,2288.53,0.0,36.97,4877.63,3564.59,0.0,0.0,0.0,0.0,0.0,0.0,957.0,0.0,20316.19,80.0,11536.97,0.0,0.0,0.0,0.0,4.44,1794.36,2668.86,0.0,3197,1033.17,6249.02,11258.78,0.0,0.0,0.0,0.0,0.0,7293.84
2022-04-20,US,4077.0,45.57,54164.67,8657.1,8.68,54.46,0.0,0.0,39.83,57.76,0.0,171.47,0.0,1.99,238.59,107.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.12,468.12,15958.76,0.0,0.0,0.0,0.0,0.21,79.33,152.55,0.0,1440.0,1675.89,8734.630000000001,0.0,0.0,9929.69,860.0,0.0,2165.84,0.0,35.58,4825.59,2751.86,0.0,0.0,0.0,0.0,0.0,0.0,1232.0,0.0,19578.48,60.0,11530.67,0.0,0.0,0.0,0.0,4.23,4128.79,1954.82,0.0,3270,806.3,6137.93,10520.77,0.0,0.0,0.0,0.0,0.0,7812.150000000001
2022-04-21,US,3925.0,41.25,58756.68,6118.63,7.23,64.93,0.0,0.0,37.53,96.44,0.0,171.88,0.0,1.89,243.60000000000002,80.57,0.0,0.0,0.0,0.0,0.0,0.0,254.87,0.0,599.4,464.86,15697.12,0.0,0.0,0.0,0.0,0.27,83.16,168.65,0.0,1120.0,1360.32,8269.4,0.0,0.0,9805.460000000001,808.0,0.0,2218.36,0.0,35.44,4918.05,2283.02,0.0,0.0,0.0,0.0,0.0,0.0,984.5,0.0,20790.49,45.0,11546.28,0.0,0.0,0.0,0.0,7.23,4278.68,1940.98,0.0,3095,887.17,4043.4100000000003,6950.18,0.0,0.0,0.0,0.0,0.0,5453.01
2022-04-22,US,3732.0,39.660000000000004,66147.66,4868.27,6.67,57.4,0.0,0.0,32.71,101.97,0.0,172.98,0.0,1.94,265.88,62.45,0.0,0.0,0.0,0.0,293.31,0.0,0.0,0.0,507.15,342.0,14453.56,0.0,0.0,0.0,0.0,0.35,59.089999999999996,139.93,0.0,1300.0,1107.6100000000001,9307.27,0.0,0.0,9436.34,1618.0,0.0,2264.09,0.0,34.52,5059.990000000001,1904.8600000000001,0.0,0.0,0.0,0.0,102.47,0.0,704.0,0.0,19883.77,65.0,11535.630000000001,0.0,0.0,0.0,0.0,6.57,2622.0699999999997,1571.26,0.0,2930,1196.38,5504.110000000001,9690.560000000001,0.0,0.0,0.0,0.0,0.0,6624.89
2022-04-23,US,4259.0,43.13,63407.78,4989.11,4.9799999999999995,62.45,0.0,0.0,67.54,84.33,0.0,186.75,0.0,2.29,282.34000000000003,42.33,0.0,0.0,0.0,0.0,554.72,0.0,254.84,0.0,495.17,251.3,13692.66,0.0,0.0,0.0,0.0,0.56,58.459999999999994,93.2,0.0,870.0,1019.0800000000002,9908.050000000001,0.0,0.0,10700.36,1218.0,0.0,2335.5600000000004,0.0,36.08,5249.0,1378.03,0.0,0.0,0.0,0.0,100.45,0.0,1281.5,0.0,20490.03,30.0,11535.04,0.0,0.0,0.0,0.0,10.82,2678.28,1177.99,0.0,3399,1418.65,6813.49,12319.33,0.0,0.0,0.0,0.0,0.0,8070.870000000001
2022-04-24,US,4402.0,43.07,61138.91,4220.82,4.54,57.79,0.0,0.0,75.43,77.23,0.0,181.5,0.0,2.43,278.97,39.9,0.0,0.0,0.0,0.0,967.6300000000001,0.0,0.0,0.0,489.72,284.85,15070.35,0.0,0.0,0.0,0.0,0.25,46.72,127.26,0.0,650.0,1240.49,10815.07,0.0,0.0,12375.19,916.0,0.0,2324.81,0.0,37.97,5108.44,1360.8600000000001,0.0,0.0,0.0,0.0,129.29000000000002,0.0,1133.0,0.0,20424.29,50.0,11531.74,0.0,0.0,0.0,0.0,4.95,2607.51,1446.2,0.0,3539,1301.55,6856.5,12920.490000000002,0.0,0.0,0.0,0.0,0.0,8022.670000000001
2022-04-25,US,3938.0,44.13,58145.200000000004,7777.29,3.9,61.9,0.0,0.0,61.9,88.08,0.0,175.53,0.0,2.41,301.02,40.65,0.0,0.0,0.0,0.0,1085.68,0.0,254.62,0.0,574.86,441.90999999999997,15543.5,0.0,0.0,0.0,0.0,0.13,51.94,130.15,0.0,1240.0,1093.38,10055.56,0.0,0.0,19909.04,944.0,0.0,2300.25,0.0,38.410000000000004,5111.400000000001,1591.2,0.0,0.0,0.0,0.0,129.99,0.0,1138.5,0.0,19923.55,40.0,11033.23,0.0,0.0,0.0,0.0,2.77,2795.73,1863.95,0.0,3119,1184.3600000000001,6548.14,11353.970000000001,0.0,0.0,0.0,0.0,0.0,8345.99
2022-04-26,US,4175.0,45.2,53048.8,3526.34,4.99,60.61,0.0,0.0,59.38,46.34,0.0,155.14,0.0,2.12,250.94,39.4,0.0,0.0,0.0,0.0,1867.31,0.0,254.51,0.0,561.3,442.19,14524.42,0.0,0.0,0.0,0.0,0.13,46.65,143.56,0.0,420.0,1112.81,10131.98,0.0,6.0,15896.61,688.0,0.0,2233.1,0.0,35.9,4860.55,1689.8700000000001,0.0,0.0,0.0,0.0,201.25,0.0,1534.5,0.0,20212.15,70.0,11032.15,0.0,0.0,0.0,0.0,3.58,3564.81,1737.98,0.0,3350,1129.71,5678.75,10041.3,0.0,0.0,0.0,0.0,0.0,6778.3
2022-04-27,US,4187.0,44.28,61232.840000000004,6077.13,7.22,53.09,0.0,0.0,67.97,22.9,0.0,152.62,0.0,1.83,293.84000000000003,42.95,0.0,0.0,0.0,0.0,3607.21,0.0,253.54,0.0,575.9,1113.43,11598.48,0.0,0.0,0.0,0.0,0.12,46.35,114.82,0.0,750.0,1647.24,10572.83,0.0,0.0,15917.83,320.0,0.0,2274.73,0.0,35.84,5757.22,1867.4,0.0,0.0,0.0,0.0,376.94000000000005,0.0,1105.5,0.0,19987.72,195.0,11048.64,0.0,0.0,0.0,0.0,3.1,3544.2799999999997,1596.18,0.0,3332,937.04,5393.56,9265.66,0.0,0.0,0.0,0.0,0.0,6555.62
2022-04-28,US,3737.0,40.67,57654.74,2976.92,5.140000000000001,52.88,0.0,0.0,61.74,17.36,0.0,157.42,0.0,1.81,303.37,52.68,0.0,0.0,0.0,0.0,3752.68,0.0,253.23,0.0,769.52,0.0,10844.38,0.0,0.0,0.0,0.0,0.18,41.8,93.83,0.0,570.0,1279.68,9499.210000000001,0.0,6.0,13909.53,380.0,0.0,2200.38,0.0,35.050000000000004,5561.3,2121.44,0.0,0.0,0.0,0.0,375.83,0.0,1435.5,0.0,20258.78,0.0,11033.04,0.0,0.0,0.0,0.0,6.0,2824.63,1380.44,0.0,2986,968.73,5254.83,8627.85,0.0,0.0,0.0,0.0,0.0,6041.91
2022-04-29,US,3391.0,41.88,66328.28,3667.88,4.74,63.79,0.0,0.0,67.38,27.04,0.0,148.54999999999998,0.0,2.16,301.39,47.25,0.0,0.0,0.0,0.0,6004.03,0.0,252.94,0.0,822.26,0.0,13055.57,0.0,0.0,0.0,0.0,0.24,42.07,10.72,0.0,480.0,1204.85,9965.19,0.0,0.0,14051.800000000001,400.0,0.0,2215.8700000000003,0.0,34.64,5709.610000000001,1787.76,0.0,0.0,0.0,0.0,568.53,0.0,1309.0,0.0,18882.9,0.0,11046.75,0.0,0.0,0.0,0.0,7.3,2703.89,204.86,0.0,2623,956.94,5278.64,8618.08,0.0,0.0,0.0,0.0,0.0,6452.28
2022-04-30,US,3852.0,45.4,62183.96000000001,3880.56,3.9,75.36,0.0,0.0,105.28,52.83,0.0,174.16,0.0,2.9,362.42,68.36,0.0,0.0,0.0,0.0,5901.62,0.0,223.46,0.0,703.2,0.0,15763.58,0.0,25.28,0.0,0.0,0.35,44.8,1.88,0.0,520.0,1285.52,9440.64,0.0,0.0,14352.34,944.0,0.0,2375.67,0.0,36.77,6261.43,2430.09,0.0,0.0,0.0,0.0,564.48,0.0,1061.5,0.0,18738.94,0.0,11026.58,0.0,295.53999999999996,0.0,0.0,6.57,2671.77,38.9,0.0,3098,1258.27,6950.740000000001,11512.92,0.0,0.0,0.0,0.0,0.0,8439.47
2022-05-01,US,4353.0,42.52,62880.409999999996,4367.88,3.83,64.71,0.0,0.0,109.76,53.78,0.0,173.18,0.0,2.8,392.16999999999996,99.66,0.0,0.0,0.0,0.0,6245.59,0.0,0.0,0.0,577.99,0.0,15781.44,0.0,29.71,0.0,0.0,0.92,46.62,1.37,0.0,610.0,898.96,10654.45,0.0,0.0,20215.81,816.0,0.0,2388.9900000000002,0.0,39.11,6132.5,3544.1,0.0,0.0,0.0,0.0,530.13,0.0,1034.0,0.0,18218.73,0.0,11036.09,0.0,249.14000000000001,0.0,0.0,19.67,2724.12,24.3,0.0,3431,2011.15,8396.23,14227.9,0.0,0.0,0.0,0.0,0.0,9936.08
2022-05-02,US,3795.0,43.24,62152.44,4442.26,3.54,64.55,0.0,0.0,87.7,66.62,0.0,133.14,0.0,2.43,348.15,111.07,0.0,0.0,0.0,0.0,8029.2300000000005,0.0,253.41,0.0,594.91,0.0,15258.87,0.0,0.0,0.0,0.0,1.11,55.800000000000004,0.89,0.0,680.0,1400.7200000000003,10352.52,0.0,0.0,25441.82,528.0,0.0,2327.2400000000002,0.0,37.07,6196.03,3856.85,0.0,0.0,0.0,0.0,632.65,0.0,1012.0,0.0,17698.8,0.0,11034.83,0.0,0.0,0.0,0.0,23.3,2482.53,8.5,0.0,2972,1165.8400000000001,6390.3,11035.33,0.0,0.0,0.0,0.0,0.0,7868.64
2022-05-03,US,3462.0,44.05,56520.48,2731.1,3.4000000000000004,50.11,0.0,0.0,74.28,62.57,0.0,115.62,0.0,2.23,321.19,117.41,0.0,0.0,0.0,0.0,6958.1900000000005,0.0,251.05,0.0,670.27,0.0,17296.85,0.0,17.79,0.0,0.0,0.66,51.53,0.0,0.0,700.0,1169.83,9772.08,0.0,0.0,18752.44,816.0,0.0,2146.15,0.0,36.54,5766.530000000001,3739.31,0.0,0.0,0.0,0.0,661.4,0.0,957.0,0.0,18472.48,0.0,11019.32,0.0,204.57999999999998,0.0,0.0,16.15,2690.17,0.0,0.0,2739,1185.82,6421.360000000001,10462.85,0.0,0.0,0.0,0.0,0.0,7575.400000000001
2022-05-04,US,3641.0,43.89,63332.35,2589.88,3.2,44.95,0.0,0.0,64.64,63.38,0.0,130.01,0.0,1.98,319.83,83.84,0.0,0.0,0.0,0.0,7755.6900000000005,0.0,252.46,0.0,629.11,0.0,14832.45,0.0,20.84,0.0,0.0,0.49,40.84,0.0,0.0,430.0,932.01,10374.04,0.0,0.0,17609.25,1616.0,0.0,2288.71,0.0,35.63,5885.7,2802.9700000000003,0.0,0.0,0.0,0.0,759.47,0.0,1298.0,0.0,17481.27,0.0,11034.37,0.0,199.88,0.0,0.0,11.39,2438.2799999999997,0.0,0.0,2939,714.2900000000001,3498.15,5829.51,0.0,0.0,0.0,0.0,0.0,4667.4400000000005
2022-05-05,US,3578.0,43.6,51781.79,2264.28,3.9000000000000004,64.56,0.0,0.0,71.8,25.21,0.0,135.33,0.0,2.2,304.61,44.52,0.0,0.0,0.0,0.0,8132.1,0.0,251.79,0.0,583.79,0.0,12879.4,0.0,20.81,0.0,0.0,0.47,45.66,0.0,0.0,300.0,1099.48,9173.68,0.0,0.0,14477.17,560.0,0.0,2247.76,0.0,34.63,5500.45,1916.56,0.0,0.0,0.0,0.0,847.4100000000001,0.0,1067.0,0.0,18550.59,0.0,11044.710000000001,0.0,211.1,0.0,0.0,11.89,2589.7400000000002,0.0,0.0,2964,1197.49,6034.2300000000005,11085.98,0.0,0.0,0.0,0.0,0.0,7019.63
2022-05-06,US,3711.0,42.199999999999996,59946.85,4143.96,4.550000000000001,89.52,0.0,0.0,63.19,15.11,0.0,159.16,0.0,2.14,322.36,38.16,0.0,0.0,0.0,0.0,12135.300000000001,0.0,259.62,0.0,615.47,0.0,9318.94,0.0,17.85,0.0,0.0,0.26,54.650000000000006,0.0,0.0,590.0,1361.18,9773.11,0.0,6.0,12056.44,223.28,0.0,2245.9,0.0,35.11,5861.72,1654.29,0.0,0.0,0.0,0.0,1112.7,0.0,1232.0,0.0,18746.920000000002,0.0,9811.12,0.0,203.66,0.0,0.0,6.0200000000000005,2362.4700000000003,0.0,0.0,3046,800.2,5003.9400000000005,8752.57,0.0,0.0,0.0,0.0,0.0,5525.09
2022-05-07,US,3873.0,42.89,61461.68,5637.51,4.41,75.4,0.0,0.0,71.68,40.56,0.0,122.94,0.0,2.29,285.52,33.89,0.0,0.0,0.0,0.0,11943.24,0.0,255.68,0.0,596.35,0.0,11106.8,0.0,16.830000000000002,0.0,0.0,0.29,48.61,0.0,0.0,430.0,1090.4,12008.15,0.0,0.0,14445.53,412.64,0.0,2280.01,0.0,36.54,6061.6900000000005,1497.8700000000001,0.0,0.0,0.0,0.0,1062.53,0.0,1061.5,0.0,17372.010000000002,0.0,11022.92,0.0,200.04000000000002,0.0,0.0,7.88,2036.79,0.0,0.0,3167,1256.14,6178.5599999999995,11450.32,0.0,0.0,0.0,0.0,0.0,7390.77
2022-05-08,US,4006.0,42.21,54928.64,2992.91,4.77,73.18,0.0,0.0,81.05,33.46,0.0,114.32,0.0,2.53,255.68,27.06,0.0,0.0,0.0,0.0,11540.689999999999,0.0,251.9,0.0,620.15,0.0,13968.1,0.0,23.860000000000003,0.0,0.0,0.44,23.38,0.0,0.0,540.0,1349.3200000000002,11353.57,0.0,0.0,16097.94,455.62,0.0,2306.36,0.0,38.35,5524.25,1273.8500000000001,0.0,0.0,0.0,0.0,1123.7,0.0,1006.5,0.0,18325.39,0.0,11034.79,0.0,199.96,0.0,0.0,9.8,1191.06,0.0,0.0,3258,1343.3200000000002,5486.75,9120.800000000001,0.0,0.0,0.0,0.0,0.0,6296.360000000001
2022-05-09,US,3594.0,42.93,58590.630000000005,3879.66,3.49,81.12,0.0,0.0,56.65,24.13,0.0,117.14,0.0,2.03,252.51999999999998,24.65,0.0,0.0,0.0,0.0,11105.919999999998,0.0,253.26999999999998,0.0,625.3,0.0,13973.04,0.0,0.0,0.0,0.0,0.54,28.57,0.0,0.0,610.0,1252.1599999999999,10903.47,0.0,6.0,17266.89,352.3,0.0,2276.26,0.0,36.4,5431.71,1249.39,0.0,0.0,0.0,0.0,1185.58,0.0,1655.5,0.0,18311.170000000002,0.0,10898.62,0.0,0.0,0.0,0.0,11.81,1424.01,0.0,0.0,2934,1089.79,5511.41,9953.18,0.0,0.0,0.0,0.0,0.0,6089.33
2022-05-10,US,3230.0,44.4,46733.69000000001,3080.69,3.24,68.66,0.0,0.0,57.97,11.81,0.0,109.23,0.0,1.8,231.45999999999998,22.97,0.0,0.0,0.0,0.0,10700.5,0.0,669.83,0.0,596.72,0.0,15408.93,0.0,0.0,0.0,0.0,0.47,34.49,0.0,0.0,290.0,960.28,11663.18,0.0,0.0,13339.4,220.24,0.0,2275.85,0.0,35.34,5273.23,1023.69,0.0,0.0,0.0,0.0,1177.8200000000002,0.0,1457.5,0.0,17878.02,0.0,11024.050000000001,0.0,0.0,0.0,0.0,12.49,1530.7,0.0,0.0,2595,902.01,4909.1,9168.11,0.0,0.0,0.0,0.0,0.0,5623.11
2022-05-11,US,3410.0,42.93,54897.04,4414.57,3.92,53.77,0.0,0.0,63.63,10.89,0.0,121.56,0.0,1.61,226.71,19.47,0.0,0.0,0.0,0.0,9528.86,0.0,249.36,0.0,589.0,0.0,13904.54,0.0,0.0,0.0,0.0,0.26,27.74,0.0,0.0,420.0,1021.87,10892.36,0.0,0.0,13257.050000000001,103.97,0.0,2197.57,0.0,35.52,5255.3,953.96,0.0,0.0,0.0,0.0,1159.58,0.0,896.5,0.0,17973.74,0.0,11045.630000000001,0.0,0.0,0.0,0.0,7.33,1404.36,0.0,0.0,2736,687.0400000000001,3685.9300000000003,6525.79,0.0,0.0,0.0,0.0,0.0,4319.84
2022-05-12,US,3430.0,43.94,49119.57,6170.56,3.73,59.35,0.0,0.0,74.05,11.79,0.0,142.31,0.0,1.84,208.94,14.8,0.0,0.0,0.0,0.0,11501.89,0.0,1.9,0.0,600.85,0.0,14285.86,0.0,0.0,0.0,0.0,0.19,24.380000000000003,0.0,0.0,620.0,901.9,9734.210000000001,0.0,6.0,16530.920000000002,74.56,0.0,2267.1,0.0,35.74,5358.9400000000005,761.19,0.0,0.0,0.0,0.0,1388.68,0.0,1518.0,0.0,17851.8,0.0,11045.960000000001,0.0,0.0,0.0,0.0,3.95,1460.8400000000001,0.0,0.0,2793,638.1899999999999,3591.7,6125.35,0.0,0.0,0.0,0.0,0.0,4881.37
2022-05-13,US,3270.0,43.55,54741.56,4745.13,3.73,57.77,0.0,0.0,62.32,20.94,0.0,137.72,0.0,2.01,273.75,14.61,0.0,0.0,0.0,0.0,12661.439999999999,0.0,263.87,0.0,524.08,0.0,14008.52,0.0,0.0,0.0,0.0,0.24,27.189999999999998,0.0,0.0,590.0,941.3,9166.94,0.0,6.0,15140.1,84.66,0.0,2277.51,0.0,35.65,5357.63,726.8100000000001,0.0,0.0,0.0,0.0,1411.0700000000002,0.0,1870.0,0.0,15779.62,0.0,11040.12,0.0,0.0,0.0,0.0,5.1000000000000005,1391.47,0.0,0.0,2604,835.62,4287.4400000000005,7770.72,0.0,0.0,0.0,0.0,0.0,5409.83
2022-05-14,US,3467.0,44.16,53551.61,4731.1,4.84,74.38,0.0,0.0,66.92,29.56,0.0,190.08,0.0,2.5,298.26,19.71,0.0,0.0,0.0,0.0,15514.11,0.0,263.24,0.0,548.83,0.0,14284.47,0.0,0.0,0.0,0.0,0.32,37.16,0.0,0.0,460.0,1021.55,11991.050000000001,0.0,0.0,14539.42,227.56,0.0,2324.14,0.0,37.62,6009.78,893.1,0.0,0.0,0.0,0.0,1423.3899999999999,0.0,1573.0,0.0,16573.59,0.0,11017.300000000001,0.0,0.0,0.0,0.0,6.57,1372.1100000000001,0.0,0.0,2824,944.83,5353.97,9663.65,0.0,0.0,0.0,0.0,0.0,6144.01
2022-05-15,US,3944.0,43.13,51501.270000000004,4178.09,4.7700000000000005,60.66,0.0,0.0,95.94,32.13,0.0,185.94,0.0,2.31,289.72,24.7,0.0,0.0,0.0,0.0,12084.1,0.0,260.77,0.0,553.53,0.0,15020.12,0.0,0.0,0.0,0.0,0.37,37.32,0.0,0.0,610.0,1054.67,12214.77,0.0,0.0,15861.12,320.25,0.0,2358.4500000000003,0.0,38.53,5649.280000000001,1040.6200000000001,0.0,0.0,0.0,0.0,1269.5400000000002,0.0,1221.0,0.0,16652.73,0.0,11036.12,0.0,0.0,0.0,0.0,7.75,1387.18,0.0,0.0,3230,1028.1000000000001,6450.74,11864.390000000001,0.0,0.0,0.0,0.0,0.0,8070.13
2022-05-16,US,3325.0,43.34,51764.99,4887.15,4.1,76.28,0.0,0.0,74.34,37.88,0.0,186.19,0.0,2.35,293.40999999999997,29.61,0.0,0.0,0.0,0.0,9291.22,0.0,0.0,0.0,527.71,0.0,14618.15,44.4,0.0,0.0,0.0,0.38,34.160000000000004,0.0,0.0,630.0,853.1,10625.57,0.0,6.0,21991.98,441.88,0.0,2352.7400000000002,0.0,37.78,5554.84,1279.0,0.0,0.0,0.0,0.0,1227.1,0.0,852.5,0.0,16186.02,0.0,11031.26,307.13,0.0,0.0,0.0,7.45,1255.69,0.0,0.0,2669,1173.46,6035.31,10516.03,0.0,0.0,0.0,0.0,0.0,7235.2300000000005
2022-05-17,US,3396.0,45.97,49092.81,3581.59,3.9400000000000004,60.78,0.0,0.0,62.07,26.39,0.0,152.54,0.0,2.29,289.97,26.58,0.0,0.0,0.0,0.0,8642.74,0.0,0.0,0.0,509.2,0.0,13150.81,66.05,0.0,0.0,0.0,0.17,47.51,0.0,0.0,740.0,853.05,11354.880000000001,0.0,0.0,19609.44,516.98,0.0,2180.7400000000002,0.0,35.43,5827.34,1206.48,0.0,0.0,0.0,0.0,1177.93,0.0,885.5,0.0,16216.37,0.0,11046.42,500.0,0.0,0.0,0.0,2.85,1630.1200000000001,0.0,0.0,2766,893.38,5443.54,10118.210000000001,0.0,0.0,0.0,0.0,0.0,6160.7300000000005
2022-05-18,US,3261.0,42.41,54946.98,5500.49,4.13,68.58,0.0,0.0,62.51,34.02,0.0,148.56,0.0,2.33,280.21000000000004,23.92,0.0,0.0,0.0,0.0,8212.28,0.0,259.39,0.0,381.13,0.0,13470.4,61.52,0.0,0.0,0.0,0.0,47.5,0.0,0.0,870.0,1133.6,11783.64,0.0,0.0,16700.95,408.18,0.0,2205.55,0.0,35.93,5642.5,1128.19,0.0,0.0,0.0,0.0,1203.79,0.0,759.0,0.0,14989.32,0.0,11022.960000000001,499.98,0.0,0.0,0.0,0.04,1633.21,0.0,0.0,2637,462.53000000000003,4123.56,7380.99,0.0,0.0,0.0,0.0,0.0,4831.36
2022-05-19,US,3129.0,41.04,46888.15,4255.55,4.83,56.65,0.0,0.0,76.54,25.76,0.0,127.97,0.0,2.14,271.20000000000005,28.78,0.0,0.0,0.0,0.0,8523.71,0.0,256.33,0.0,408.79,0.0,12451.78,63.99,0.0,0.0,0.0,0.0,44.32,0.0,0.0,1000.0,1897.1100000000001,11407.48,0.0,0.0,16379.92,341.18,0.0,2186.9500000000003,0.0,34.38,5410.01,1395.8,0.0,0.0,0.0,0.0,1353.0400000000002,0.0,1028.5,0.0,15839.51,0.0,11039.48,499.99,0.0,0.0,0.0,0.0,1719.1,0.0,0.0,2456,862.4200000000001,4908.07,8071.29,0.0,0.0,0.0,0.0,0.0,5718.3
2022-05-20,US,3065.0,37.72,49667.5,3723.74,4.13,54.35,0.0,0.0,68.09,22.4,0.0,146.17,0.0,2.0,247.63,23.78,0.0,0.0,0.0,0.0,8270.61,0.0,252.37,0.0,361.09,0.0,11145.15,55.35,0.0,0.0,0.0,0.0,30.229999999999997,0.0,0.0,870.0,2348.4300000000003,11254.04,0.0,0.0,16483.19,280.47,0.0,2238.3300000000004,0.0,35.0,5591.049999999999,1236.83,0.0,0.0,0.0,0.0,1350.53,0.0,1600.5,0.0,14264.04,0.0,11045.77,499.99,0.0,0.0,0.0,0.0,1444.19,0.0,0.0,2380,562.91,4072.48,6836.22,0.0,0.0,0.0,0.0,0.0,5211.02
