date,channel,optimize,impression,cost,new_user_x,day1_revenue,day7_revenue_x,day14_revenue,publish_force,publish_hot,publish_bug,publish_internal,publish_external,day7_revenue_y,new_user_y,retention,active_revenue
1/9/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,25081,2038.52,157,55.02,481.39,642.98,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,AppleSearch (893215735),ROAS,275,96.6,1,0,0,0,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/9/2022,AppleSearch (893208478),ROAS,4792,1465.53,76,32.44,281.22,451.44,0,0,0,0,0,10193.82,5374,0.4544,38706.31
1/10/2022,Vungle (61c13dced41d3500101b4cef),ROAS,95134,2425,172,7.76,103.24,259.99,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,10352,607.1,45,2.77,11.59,20.48,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Unity (61c065cfaf1994ae4941b331),INSTALL,2937,49.91,16,3.53,9.2,12.61,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Unity (612db4293201446aea84eb37),ROAS,11187,933.16,36,2.34,10.97,18.34,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,9636,801.9,114,17.32,203.26,313.38,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Unity (60a4e5353aade805296adfa0),ROAS,7894,803.94,31,14.98,80.6,118.33,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Unity (6081233cd01097498049b622),INSTALL,40592,799.71,151,33.72,131.04,285.35,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,56008,1808.81,335,127.21,548.17,796.51,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,10222146,8929.54,975,231.75,1520.03,2767.45,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Liftoff (88ffd090d1),OTHER,459308,11425.41,754,270.01,1956.73,3123.28,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,IronSource (8454073),INSTALL,29897,1335.55,44,17.9,55.45,71.97,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,IronSource (8437695),INSTALL,39372,712.8,114,45.25,137.44,194.72,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,GoogleUAC (12661998941),AEO,136461,4303.63,9,1.46,12.28,20.51,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Facebook (23848330050610631),ROAS,81734,1722.86,0,0,0,0,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Facebook (23847706553010631),ROAS,530915,9820.61,0,0,0,0,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Facebook (23847011685740631),AEO,637585,4994.28,0,0,0,0,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Facebook (23847011092900631),INSTALL,3301,36.08,0,0,0,0,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,20344,3347.36,124,44.78,671.37,816.98,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Applovin (1b9638f46b9476ed96e6ccf54b2cc7bd),INSTALL,1703,120,5,1.17,1.17,1.17,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,46707,2548.52,286,118.24,862.57,1282.98,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,AppleSearch (893215735),ROAS,207,72.08,5,0,2.34,6.89,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/10/2022,AppleSearch (893208478),ROAS,4545,1546.35,68,13.26,169.34,228.36,0,0,0,0,0,9508.88,4781,0.4832,35648.26
1/11/2022,Vungle (61c13dced41d3500101b4cef),ROAS,116752,2878,267,129.53,563.8,976,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,10642,609,49,3.03,17.97,48.01,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Unity (61c065cfaf1994ae4941b331),INSTALL,4190,69.21,16,3.48,10.04,17.4,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Unity (612db4293201446aea84eb37),ROAS,9729,899.92,58,5.51,66.07,281.76,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,10672,802.91,76,3.78,73.92,162.75,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Unity (60a4e5353aade805296adfa0),ROAS,7764,802.79,23,0.55,12.72,27.5,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Unity (6081233cd01097498049b622),INSTALL,38205,797.8,152,30.43,113.17,196.5,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,62942,2028.84,341,137.72,485.98,734.7,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,TikTok (1721655413607457),INSTALL,76920,291,20,4.65,14.44,24.2,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,11610920,9499.16,883,136.6,1056.98,2244.5,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Liftoff (88ffd090d1),OTHER,469561,14134.31,861,351.51,1835.98,3101.78,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,IronSource (8454073),INSTALL,18439,593.17,85,28.15,78.4,115.55,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,IronSource (8437695),INSTALL,29844,546.6,96,27.63,107.58,148.02,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,GoogleUAC (12661998941),AEO,95195,4187.4,8,0.08,5.56,11.17,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Facebook (23848330050610631),ROAS,67360,1609.16,0,0,0,0,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Facebook (23847706553010631),ROAS,440247,9355.66,0,0,0,0,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Facebook (23847011685740631),AEO,497396,4776.96,0,0,0,0,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Facebook (23847011092900631),INSTALL,3098,35.85,0,0,0,0,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,25806,3858.69,144,33.05,228.09,443.47,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Applovin (1b9638f46b9476ed96e6ccf54b2cc7bd),INSTALL,994,72,3,1.9,1.9,1.9,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,33974,3602.4,226,113.57,653.12,1011.75,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,AppleSearch (893215735),ROAS,156,74,1,0,0,0,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/11/2022,AppleSearch (893208478),ROAS,4951,1487.96,66,4.04,234.59,357.48,0,0,0,0,0,7986.7,4714,0.4682,33140.61
1/12/2022,Vungle (61c13dced41d3500101b4cef),ROAS,119469,2792,224,42.05,196,367.6,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,5845,399.71,19,1.91,41.65,50.39,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Unity (61c065cfaf1994ae4941b331),INSTALL,5027,84.38,28,5.16,20.04,31.29,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Unity (612db4293201446aea84eb37),ROAS,10992,859.89,51,27.37,652.86,936.59,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,11178,803.17,84,12.71,133.99,242.72,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Unity (60a4e5353aade805296adfa0),ROAS,9256,799.05,25,2.37,27.11,72.13,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Unity (6081233cd01097498049b622),INSTALL,38522,794.04,134,32.1,146.05,203.92,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,68874,2033.2,369,141.55,596.58,1124.25,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,TikTok (1721655413607457),INSTALL,102298,291,20,12.05,21.3,23.42,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,10905674,9531.31,946,116.61,1388.93,2457.41,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Liftoff (88ffd090d1),OTHER,346769,13333.26,842,288.28,2032.66,3144.5,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,IronSource (8454073),INSTALL,8357,432.89,15,6.45,20.33,21.45,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,IronSource (8437695),INSTALL,32301,708,108,40.02,98.53,130.24,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,GoogleUAC (12661998941),AEO,91262,4014.04,4,1.01,2.96,7.64,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Facebook (23848330050610631),ROAS,63960,1653.99,0,0,0,0,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Facebook (23847706553010631),ROAS,419860,9983.7,0,0,0,0,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Facebook (23847011685740631),AEO,537836,5238.08,0,0,0,0,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Facebook (23847011092900631),INSTALL,2941,36.35,0,0,0,0,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Chartboost (61d40525b637c5301a0cf475),ROAS,5612,20,2,64.89,79.27,79.27,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,26676,6507.92,93,37.47,523.1,900.68,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Applovin (1b9638f46b9476ed96e6ccf54b2cc7bd),INSTALL,971,72,4,2.71,7.98,10.89,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,29562,4085.26,249,106.69,1202.26,1932.61,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,AppleSearch (893215735),ROAS,192,47.8,3,0,0,0,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/12/2022,AppleSearch (893208478),ROAS,5255,1755.15,75,35.7,207.9,385.61,0,0,0,0,0,9240.73,4665,0.4761,34042.25
1/13/2022,Vungle (61c13dced41d3500101b4cef),ROAS,158986,3539,290,57.95,294.41,574.53,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,6836,399.73,20,8.59,60.13,106.61,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Unity (61c065cfaf1994ae4941b331),INSTALL,5856,100.71,22,6.44,18.77,26.91,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Unity (612db4293201446aea84eb37),ROAS,13284,923.32,56,26.51,67.86,121.24,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,9840,798,83,28.76,92.69,170.97,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Unity (60a4e5353aade805296adfa0),ROAS,8538,802.3,37,2.03,36.02,64.63,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Unity (6081233cd01097498049b622),INSTALL,35220,800.22,157,27.81,106.38,141.06,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,59718,1814.3,333,134.67,446.53,588.28,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,TikTok (1721655413607457),INSTALL,100382,291,8,3.11,7.78,9.55,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,10731157,9524.73,870,141.7,1145.21,2229.69,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Liftoff (88ffd090d1),OTHER,343851,13916.27,895,262.22,1921.86,3213.35,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,IronSource (8454073),INSTALL,1982,64.79,7,0.49,4.24,5.02,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,IronSource (8437695),INSTALL,31004,611,127,31.02,182.64,273.07,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,GoogleUAC (12661998941),AEO,55968,3262.85,12,0.18,2.27,11.47,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Facebook (23848330050610631),ROAS,58115,1667.32,0,0,0,0,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Facebook (23847706553010631),ROAS,393168,10665.18,0,0,0,0,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Facebook (23847011685740631),AEO,530189,5250.53,0,0,0,0,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Facebook (23847011092900631),INSTALL,2815,37.5,0,0,0,0,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,37935,6563.04,293,153.66,1323.75,2198.4,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Applovin (1b9638f46b9476ed96e6ccf54b2cc7bd),INSTALL,1150,72,2,0.06,0.06,0.06,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,44824,4414.08,322,109.93,895.89,1702.81,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,AppleSearch (893215735),ROAS,393,93.58,4,0.83,10.79,11.42,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/13/2022,AppleSearch (893208478),ROAS,4916,1550.81,73,17.94,152.3,290.26,0,0,0,0,0,9872.8,5032,0.4605,35285.68
1/14/2022,Vungle (61c13dced41d3500101b4cef),ROAS,128818,2873,217,80.3,481.16,597.5,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,4781,399.53,29,4.38,98.71,186.91,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Unity (61c065cfaf1994ae4941b331),INSTALL,6587,104.59,28,6.15,37.29,42.91,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Unity (612db4293201446aea84eb37),ROAS,10618,929.21,58,6.18,118.69,164.27,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,9880,799.18,68,6.54,40.36,125.43,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Unity (60a4e5353aade805296adfa0),ROAS,6713,798.47,49,16.96,137.57,192.54,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Unity (6081233cd01097498049b622),INSTALL,41342,801.06,179,43.96,158.09,194.37,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,53380,1639.93,273,112.78,445.95,603.49,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,TikTok (1721655413607457),INSTALL,84494,291,7,1.19,1.89,1.89,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,12028207,9512.51,852,126.33,1142.6,2182.16,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Liftoff (88ffd090d1),OTHER,468801,13680.84,755,319.27,2377.68,4773.28,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,IronSource (8454073),INSTALL,879,30.55,3,0.07,1.05,1.05,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,IronSource (8437695),INSTALL,26526,698.3,93,26.06,107.67,184.03,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,GoogleUAC (12661998941),AEO,86090,3844.93,7,0.21,17.19,65.89,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Facebook (23848330050610631),ROAS,55495,1535.47,0,0,0,0,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Facebook (23847706553010631),ROAS,421157,10692.79,0,0,0,0,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Facebook (23847011685740631),AEO,565009,5430.69,0,0,0,0,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Facebook (23847011092900631),INSTALL,2841,36.72,0,0,0,0,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,3848,20,2,0,0,0,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,70536,12977.44,325,81.77,1681.82,3561.48,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Applovin (1b9638f46b9476ed96e6ccf54b2cc7bd),INSTALL,1060,54,7,5.79,18.31,21.6,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,36190,4738.22,222,79.2,655.73,1099.95,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,AppleSearch (893215735),ROAS,448,72.81,4,0,0,0,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/14/2022,AppleSearch (893208478),ROAS,6210,2063.44,75,11.08,55.75,129.29,0,0,0,0,0,9641.46,4613,0.4578,35911.59
1/15/2022,Vungle (61c13dced41d3500101b4cef),ROAS,147298,3666,296,51.84,423.84,836.83,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,6715,398.2,26,14.12,53.67,96.34,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Unity (61c065cfaf1994ae4941b331),INSTALL,6866,108.6,30,8.36,19.29,27.07,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Unity (612db4293201446aea84eb37),ROAS,20092,913.35,86,9.45,45.11,119.73,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,9764,798.39,74,8.11,90.3,197.29,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Unity (60a4e5353aade805296adfa0),ROAS,10322,800.69,56,22.27,59.5,135.84,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Unity (6081233cd01097498049b622),INSTALL,43899,803.24,195,53.35,191.33,256.32,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,52621,1782.99,354,134.27,475.52,646.45,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,TikTok (1721655413607457),INSTALL,90755,291,28,4.56,16.6,17.28,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,11767989,9519.04,992,227.66,1216.18,2001.25,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Liftoff (88ffd090d1),OTHER,599808,14113.94,979,500.73,3011.7,5528.5,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,IronSource (8454073),INSTALL,34920,1347.29,281,81,454.71,663.38,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,IronSource (8437695),INSTALL,30168,585.8,80,28.14,107.55,143.19,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,GoogleUAC (12661998941),AEO,128030,4060.47,10,0.06,3.33,12.27,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Facebook (23848330050610631),ROAS,57708,1547.31,0,0,0,0,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Facebook (23847706553010631),ROAS,456482,11030.49,0,0,0,0,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Facebook (23847011685740631),AEO,614598,5465.47,0,0,0,0,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Facebook (23847011092900631),INSTALL,3145,36.74,0,0,0,0,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,65483,16433.06,364,239.83,1490.54,2535.82,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Applovin (1b9638f46b9476ed96e6ccf54b2cc7bd),INSTALL,3011,48,11,13.41,27,66.79,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,64464,4720.16,405,166,1225.85,2203.83,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,AppleSearch (893215735),ROAS,372,18.03,6,0.37,5.08,27.44,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/15/2022,AppleSearch (893208478),ROAS,6780,1695.51,92,10.92,115.6,182.71,0,0,0,0,0,13152.21,5987,0.4864,39860.1
1/16/2022,Vungle (61c13dced41d3500101b4cef),ROAS,130769,3664,254,86.63,228.04,387.21,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,4717,408.83,29,3.43,134.01,159.12,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Unity (61c065cfaf1994ae4941b331),INSTALL,7149,115.83,30,9.28,19.79,28.9,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Unity (612db4293201446aea84eb37),ROAS,10397,942.95,63,58.45,236.27,502.03,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,9057,805.15,80,10.94,63.91,145.82,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Unity (60a4e5353aade805296adfa0),ROAS,6689,800.78,46,6.85,33.61,66.85,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Unity (6081233cd01097498049b622),INSTALL,40914,795.61,169,37.99,175.35,211.22,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,54171,1899.14,409,191.91,676.87,888.24,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,TikTok (1721655413607457),INSTALL,84786,291,14,0.68,9.79,11.23,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,13242147,9516.81,1092,158.28,1437.66,2890.65,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Liftoff (88ffd090d1),OTHER,883462,13666.09,1059,420.98,2693.97,4075.88,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,IronSource (8454073),INSTALL,34575,1580.35,181,62.88,310.93,440.73,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,IronSource (8437695),INSTALL,27960,493.4,101,43.23,171.65,286.37,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,GoogleUAC (12661998941),AEO,133518,4342.95,7,1.31,2.08,2.08,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Facebook (23848330050610631),ROAS,63209,1575.51,0,0,0,0,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Facebook (23847706553010631),ROAS,449416,10301.44,0,0,0,0,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Facebook (23847011685740631),AEO,555880,5245.05,0,0,0,0,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Facebook (23847011092900631),INSTALL,2855,35.68,0,0,0,0,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Chartboost (61e14238d5feab0838c66aad),ROAS,5429,30,3,0,0,0,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Applovin (2b5a3e161e7c1e7999d0d5cf7c1605fb),ROAS,74930,13542.97,438,332.94,2416.14,3888.67,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Applovin (1b9638f46b9476ed96e6ccf54b2cc7bd),INSTALL,5253,84,17,7.15,24.26,35.55,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,Applovin (1619a4ec3c54d4c51e469d3f245c1b4e),AEO,53247,5718.15,404,186.42,1218.46,2289.37,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,AppleSearch (893215735),ROAS,324,44.49,3,0.11,0.11,0.11,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/16/2022,AppleSearch (893208478),ROAS,5513,1840.08,100,45.33,217.24,450.83,0,0,0,0,0,13652.38,6398,0.4767,40843.47
1/17/2022,Vungle (61c13dced41d3500101b4cef),ROAS,118217,2295,203,12.35,137.55,406.96,0,0,0,0,0,10762.3,5922,0.4591,45294.21
1/17/2022,Unity (61c06cab2cd994fec218c0ab),ROAS,4854,400.68,28,0.09,6.07,16.35,0,0,0,0,0,10762.3,5922,0.4591,45294.21
1/17/2022,Unity (61c065cfaf1994ae4941b331),INSTALL,5620,92.54,3,0.58,1.62,3.3,0,0,0,0,0,10762.3,5922,0.4591,45294.21
1/17/2022,Unity (612db4293201446aea84eb37),ROAS,12267,958.54,56,129.57,151.72,194.86,0,0,0,0,0,10762.3,5922,0.4591,45294.21
1/17/2022,Unity (6116217fd19d5606f9bcd4b2),ROAS,8568,799.95,86,20.42,223.06,257.38,0,0,0,0,0,10762.3,5922,0.4591,45294.21
1/17/2022,Unity (60a4e5353aade805296adfa0),ROAS,7382,794.17,31,10,56.36,142.54,0,0,0,0,0,10762.3,5922,0.4591,45294.21
1/17/2022,Unity (6081233cd01097498049b622),INSTALL,42163,806.65,161,59.65,161.3,213.21,0,0,0,0,0,10762.3,5922,0.4591,45294.21
1/17/2022,Unity (6066e99c352a0bbbf644ec71),INSTALL,52898,1874.38,323,131.02,449.08,618.84,0,0,0,0,0,10762.3,5922,0.4591,45294.21
1/17/2022,TikTok (1721655413607457),INSTALL,86848,291,24,2.01,7.78,9.78,0,0,0,0,0,10762.3,5922,0.4591,45294.21
1/17/2022,Moloco (qndPqBpJ1dAMf41N),ROAS,14968869,9513.71,1010,190.66,1231.64,2331.03,0,0,0,0,0,10762.3,5922,0.4591,45294.21
1/17/2022,Liftoff (88ffd090d1),OTHER,759773,16720.08,1177,381.83,1840.36,3329.65,0,0,0,0,0,10762.3,5922,0.4591,45294.21
1/17/2022,IronSource (8454073),INSTALL,35960,1797.39,125,34.78,131.53,187.47,0,0,0,0,0,10762.3,5922,0.4591,45294.21
