Date,Regional,KPI,Country,AC_Affliate_Spends,AC_Affliate_Paid_Orders,AC_Bing_Imp,AC_Criteo_Imp,AC_TikTok_Imp,AC_Average_Price,IB_Headcounts,IB_Affiliate_Imp,IB_TikTok_Imp,IB_Bing_Imp,IB_OpenTv_Grps,IB_PayTv_spends,Polo_Headcounts,Polo_OpenTv_Grps,Polo_PayTv_spends,RE_Affliate_Paid_Orders,RE_Bing_Imp,RE_Criteo_Imp,RE_TikTok_Imp,RE_Average_Price_Ton,FB_TON_Imp,FB_Stone_Leads_Imp,FB_Stone_SA_Imp,Google_TON_Imp,Google_STONE_Imp,Holidays,Mobility_Retail_Recreation,Mobility_Grocery_Pharmacy,Mobility_Parks,Mobility_Transit,Mobility_Workplaces,Mobility_Residential,IB_Headcounts_2020,IB_Headcounts_2021,Polo_Headcounts_2020,Polo_Headcounts_2021,FB_TON_Imp_2020,FB_TON_Imp_2021,FB_Stone_Leads_Imp_2020,FB_Stone_Leads_Imp_2021,FB_Stone_SA_Imp_2020,FB_Stone_SA_Imp_2021,Google_TON_Imp_2020,Google_TON_Imp_2021,Google_STONE_Imp_2020,Google_STONE_Imp_2021,Average_Price_2020,Average_Price_2021,Linear_trend,Poly_trend,Consumer_Confidence_Index,IPCA_Monthly_Rate,Taxa_Selic,Unemployment_rate,H_NY,Pre_H_Ind_LOA_2020,H_Rupublic_Shrove_2020,Pre_H_Easter_2021,H_Easter_Corp_2021,Pre_H_Repblic_2021,Holiday_Dip_2021,Initial_D,Covid_Cases,NY_2020,NY_2021,Easter_2021,Easter_2020,Shrove_2021,AC_Poly_2020,AC_Poly_2021,AC_Linear1,AC_Linear2,AC_LinearNew1,AC_LinearNew2,AC_Seas,IB_Seas,PL_Seas,RE_Seas,Lin_AC,Lin_IB,Lin_PL,Lin_RE,KPI_1,NY_2020_R_AC,NY_2021_R_AC,NY_2020_R_IB,NY_2021_R_IB,NY_2020_R_PL,NY_2021_R_PL,NY_2021_R_RE,RE_Seas_new,Poly_RE,AC_Poly_S,IB_Poly_S,PL_Poly_S,RE_Poly_S,IB_PayTv_spends_M,Covid_AC,ln_Linear_Trend,DummyTrend_AC,DummyTrend_AC_2021,DummyTrend_AC_2020,AC_PreEaster,AC_Post_Easter,AC_Easter,Avg_Price_2020,Avg_Price_2021,AC_PreH_Ind_2020,AC_H_rep_2020,AC_PreH_Easter_2021,AC_Jan,AC_Feb,AC_Mar,AC_Apr,AC_LinTrend,AC_PolyTrend,IB_PolyTrend,PL_PolyTrend,RE_PolyTrend,PL_PolyTrend_New,RE_PolyTrend_New,PL_Seas_New,PL_Seas_New_2020,PL_Seas_New_2021,Polo_PayTv_spends_M,Mobility_Transit_2020,Mobility_Transit_2021,IB_Seas_New,AC_Affliate_Spends_M,AC_Seas_New,AC_Black_Friday,IB_Black_Friday,PL_Black_Friday,RE_Black_Friday,PreH_BF_RD,AC_PreHNov_D1,AC_PreHNov_D2,AC_PreXmas_2020,PL_PreXmas_2020,PL_PreBalckFriday_2021,PL_PreEaster_2020,PL_PreEaster_2021,IB_Covid_D,PaymentCredit,PaymentDebit,IB_PreEaster,PL_PreEaster_2021New,IB_PreLabour,PL_HDIP,AC_HPUB,AC_Rup_2021,KPI_2020,KPI_2021,AC_BT,IB_BT,PL_BT,RE_BT,AC_PolyTrend_2020,AC_PolyTrend_2021,IB_PolyTrend_2020,IB_PolyTrend_2021,PL_PolyTrend_2020,PL_PolyTrend_2021,IB_Seas_New_2020,IB_Seas_New_2021,AC_PT_New,PL_DFEB24,PL_Djun1,PL_DOct25_2021,PL_DOct25_2021_V2,PL_DMay31_2021,RE_DOct31_2021,PL_PreH_May2020,AC_Seas_V2,AC_Seas_V3,IB_Seas_V3,RE_Holiday_PreInd,RE_Holiday_Dip1,RE_Holiday_PreLady,RE_Holiday_Dip2,RE_Holiday_PreSouls,RE_Holiday_Dip3,RE_PreHBlackFriday,RE_Dummy,RE_19thJuly,RE_2ndAug,RE_9thAug,RE_30thAug,RE_Holiday_Dip2_V2,RE_13_20thSept,RE_27thSept,RE_1stNov,FB_TON_Imp_2020_GM1,FB_TON_Imp_2021_GM1,FB_Stone_Leads_Imp_2020_GM1,FB_Stone_Leads_Imp_2021_GM1,FB_Stone_SA_Imp_2020_GM1,FB_Stone_SA_Imp_2021_GM1,Google_TON_Imp_2020_GM1,Google_TON_Imp_2021_GM1,Google_STONE_Imp_2020_GM1,Google_STONE_Imp_2021_GM1,AC_Affliate_Spends_GM,AC_Bing_Imp_GM,AC_Criteo_Imp_GM,AC_TikTok_Imp_GM,IB_Affiliate_Imp_GM,IB_TikTok_Imp_GM,IB_Bing_Imp_GM,IB_OpenTv_Grps_GM,IB_PayTv_spends_GM,Polo_OpenTv_Grps_GM,Polo_PayTv_spends_GM,RE_Affliate_Paid_Orders_GM,RE_Bing_Imp_GM,RE_Criteo_Imp_GM,RE_TikTok_Imp_GM,KPI_1_BL,FB_Stone_SA_Imp_2020_GM2,Polo_PayTv_spends_M_GM,IB_PayTv_spends_M_GM,AC_Affliate_Spends_M_GM,AC_BT_BL,IB_BT_BL,PL_BT_BL,RE_BT_BL,FB_TON_Imp_2020_GM1_SC,FB_TON_Imp_2021_GM1_SC,Google_TON_Imp_2020_GM1_SC,Google_TON_Imp_2021_GM1_SC,AC_Bing_Imp_GM_SC,AC_Criteo_Imp_GM_SC,AC_TikTok_Imp_GM_SC,AC_Affliate_Spends_M_GM_SC,FB_Stone_Leads_Imp_2020_GM1_SC,FB_Stone_Leads_Imp_2021_GM1_SC,Google_STONE_Imp_2020_GM1_SC,Google_STONE_Imp_2021_GM1_SC,FB_Stone_SA_Imp_2020_GM2_SC,FB_Stone_SA_Imp_2021_GM1_SC,IB_Affiliate_Imp_GM_SC,IB_TikTok_Imp_GM_SC,IB_Bing_Imp_GM_SC,IB_OpenTv_Grps_GM_SC,IB_PayTv_spends_M_GM_SC,Polo_OpenTv_Grps_GM_SC,Polo_PayTv_spends_M_GM_SC,RE_Bing_Imp_GM_SC,RE_Criteo_Imp_GM_SC,IB_Affiliate_Imp_GM_SC_V3,IB_TikTok_Imp_GM_SC_V3,IB_Bing_Imp_GM_SC_V3,IB_OpenTv_Grps_GM_SC_V3,Polo_OpenTv_Grps_GM_SC_V3,Polo_PayTv_spends_M_GM_SC_V3,IB_PayTv_spends_M_GM_SC_V3,RE_Affliate_Paid_Orders_GM_SC,RE_TikTok_Imp_GM_SC,Polo_PayTv_spends_M_GM_SC_Use,IB_PayTv_spends_M_GM_SC_Use,RE_Affliate_Paid_Orders_GM_SC_use,RE_Bing_Imp_GM_SC_use,RE_Criteo_Imp_GM_SC_use,RE_TikTok_Imp_GM_SC_use,RE_Affliate_Paid_Orders_GM_SC_latest
6/8/2020,Auto_Cred,1559,Brazil,0,0,0,0,0,1808.026861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.85282114,27.06297614,0.898344,2.66552,1.563748,1,-37.18708577,1.091115441,-36.56299094,-42.47970996,-13.33116394,13.36644302,0,0,0,0,41.85282114,0,27.06297614,0,0.898344,0,2.66552,0,1.563748,0,1808.026861,0,2069.682,1645.43671,71.1,0.26,3,13.3,0,0,0,0,0,0,0,0,173824,0,0,0,0,0,2364.05932,0,1836.15,0,1836.09,0,0.978982025,0,0,0,2501.008,0,0,0,1559,0,0,0,0,0,0,0,0,0,1645.43671,0,0,0,0,0,7.635150251,1,0,0,0,0,0,1808.026861,0,0,0,0,0,0,0,0,-30,1612.00224,0,0,0,0,0,0,0,0,0,-42.47970996,0,0,0,0.969712406,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,1559,0,1559,0,0,0,1612.00224,0,0,0,0,0,0,0,1.610909562,0,0,0,0,0,0,0,0.955054427,0.942101708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.65129791,0,26.27366294,0,1.924840995,0,2.251753628,0,0.90556205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1559,8.933187238,0,0,0,0,0,0,0,0.392743791,0,0.004559626,0,0,0,0,0,0.246063207,0,0.000378048,0,0.387038461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/15/2020,Auto_Cred,1820,Brazil,0,0,0,0,0,1808.026861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.59110257,23.43080286,1.252261,4.981449,1.591217,0,-37.11745914,-0.57986704,-36.66847478,-40.92766541,-6.660086319,12.53730869,0,0,0,0,41.59110257,0,23.43080286,0,1.252261,0,4.981449,0,1.591217,0,1808.026861,0,2153.766,1786.06208,71.1,0.26,3,13.3,0,0,0,0,0,0,0,0,237627,0,0,0,0,0,2679.70568,0,1941.48,0,1947.41,0,0.965026394,0,0,0,2576.576,0,0,0,1820,0,0,0,0,0,0,0,0,0,1786.06208,0,0,0,0,0,7.674973217,1,0,0,0,0,0,1808.026861,0,0,0,0,0,0,0,0,-29,1739.95432,0,0,0,0,0,0,0,0,0,-40.92766541,0,0,0,0.955888916,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,1820,0,1820,0,0,0,1739.95432,0,0,0,0,0,0,0,1.739093587,0,0,0,0,0,0,0,0.951426214,0.955054427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.74735905,0,25.221149,0,1.040958363,0,3.600764898,0,1.574816906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,7.898843154,0,0,0,0,0,0,0,0.41754132,0,0.01121362,0,0,0,0,0,0.232089934,0,0.001127848,0,0.331667181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/22/2020,Auto_Cred,1573,Brazil,0,0,0,0,0,1808.026861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.94909186,20.00641614,6.219046,2.600074,0.467213,0,-40.06692456,-2.743096758,-38.67976316,-42.19644125,-8.710219037,13.19399692,0,0,0,0,33.94909186,0,20.00641614,0,6.219046,0,2.600074,0,0.467213,0,1808.026861,0,2237.85,1925.81125,71.1,0.26,3,13.3,0,0,0,0,0,0,0,0,264903,0,0,0,0,0,3037.165,0,2046.81,0,2058.73,0,0.937554679,0,0,0,2652.144,0,0,0,1573,0,0,0,0,0,0,0,0,0,1925.81125,0,0,0,0,0,7.713270862,1,0,0,0,0,0,1808.026861,0,0,0,0,0,0,0,0,-28,1868,0,0,0,0,0,0,0,0,0,-42.19644125,0,0,0,0.928677321,0,0,0,0,0,0,0,0,0,0,0,0,0,147073.8831,173972.9154,0,0,0,0,0,0,1573,0,1573,0,0,0,1868,0,0,0,0,0,0,0,1.867497313,0,0,0,0,0,0,0,0.959263154,0.951426214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.51167861,0,23.0331942,0,3.253676242,0,3.386263746,0,1.138288448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,5.158427844,0,0,0,0,0,0,0,0.37906032,0,0.009978938,0,0,0,0,0,0.203234795,0,0.000594504,0,0.181671615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6/29/2020,Auto_Cred,1703,Brazil,0,0,0,0,0,2344.915563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.492004,21.94705157,10.661229,2.375161,0.591288,0,-36.32028133,4.494343757,-37.81144054,-40.12597741,-7.51661327,12.20910584,0,0,0,0,34.492004,0,21.94705157,0,10.661229,0,2.375161,0,0.591288,0,2344.915563,0,2321.934,2064.14032,71.1,0.26,3,13.3,0,0,0,0,0,0,0,0,254256,0,0,0,0,0,3444.96448,0,2152.14,0,2170.05,0,1.002717587,0,0,0,2727.712,0,0,0,1703,0,0,0,0,0,0,0,0,0,2064.14032,0,0,0,0,0,7.750155738,1,0,0,0,0,0,2344.915563,0,0,0,0,0,0,0,0,-27,1995.73848,0,0,0,0,0,0,0,0,0,-40.12597741,0,0,0,0.993223224,0,0,0,0,0,0,0,0,0,0,0,0,0,168776.9953,209774.9967,0,0,0,0,0,0,1703,0,1703,0,0,0,1995.73848,0,0,0,0,0,0,0,1.995746845,0,0,0,0,0,0,0,0.997685926,0.959263154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.16786369,0,21.70829804,0,8.009067667,0,3.072645279,0,0.517210251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1820,5.584831496,0,0,0,0,0,0,0,0.325825353,0,0.008290854,0,0,0,0,0,0.185967515,0,0.000124304,0,0.204675971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/6/2020,Auto_Cred,2018,Brazil,0,0,0,0,0,2344.915563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.76716157,22.197523,1.695871,4.749423,0.596933,0,-32.99223563,7.182200539,-34.27572294,-37.1498388,-6.764782487,11.70766628,0,0,0,0,33.76716157,0,22.197523,0,1.695871,0,4.749423,0,0.596933,0,2344.915563,0,2406.018,2200.57619,78.8,0.36,2.25,13.8,0,0,0,0,0,0,0,0,262281,0,0,0,0,0,3912.96332,0,2257.47,0,2281.37,0,1.081396577,0,0,0,2803.28,0,0,0,2018,0,0,0,0,0,0,0,0,0,2200.57619,0,0,0,0,0,7.785728378,1,0,0,0,0,0,2344.915563,0,0,0,0,0,0,0,0,-26,2122.81456,0,0,0,0,0,0,0,0,0,-37.1498388,0,0,0,1.071157233,0,0,0,0,0,0,0,0,0,0,0,0,0,177458.2402,224095.8292,0,0,0,0,0,0,2018,0,2018,0,0,0,2122.81456,0,0,0,0,0,0,0,2.123516975,0,0,0,0,0,0,0,1.075329678,0.997685926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.19992156,0,21.52505319,0,7.048549137,0,3.466034647,0,0.593562709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,5.602888529,0,0,0,0,0,0,0,0.326223418,0,0.010430599,0,0,0,0,0,0.183595647,0,0.000163458,0,0.20565745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/13/2020,Auto_Cred,2318,Brazil,0,0,0,0,0,2344.915563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.344991,22.07539514,7.084762,2.403082,2.48633,0,-33.1346736,3.379927349,-33.57088974,-37.40746243,-6.340365182,11.98905201,0,0,0,0,39.344991,0,22.07539514,0,7.084762,0,2.403082,0,2.48633,0,2344.915563,0,2490.102,2334.71296,78.8,0.36,2.25,13.8,0,0,0,0,0,0,0,0,233423,0,0,0,0,0,4452.36952,0,2362.8,0,2392.69,0,1.172712557,0,0,0,2878.848,0,0,0,2318,0,0,0,0,0,0,0,0,0,2334.71296,0,0,0,0,0,7.820078952,1,0,0,0,0,0,2344.915563,0,0,0,0,0,0,0,0,-25,2248.91624,0,0,0,0,0,0,0,0,0,-37.40746243,0,0,0,1.161608575,0,0,0,0,0,0,0,0,0,0,0,0,0,177458.2402,224095.8292,0,0,0,0,0,0,2318,0,2318,0,0,0,2248.91624,0,0,0,0,0,0,0,2.250528934,0,0,0,0,0,0,0,1.118287716,1.075329678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.01480322,0,22.08100313,0,3.867378039,0,3.155556812,0,1.358284247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2318,3.025587155,0,0,0,0,0,0,0,0.348646001,0,0.008723416,0,0,0,0,0,0.190804801,0,0.000842725,0,0.07647765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/20/2020,Auto_Cred,2097,Brazil,0,0,0,0,0,2344.915563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.16642414,21.876872,10.892017,3.142073,3.821385,0,-31.7753958,4.812978633,-30.18628064,-35.62560266,-5.180584882,11.66494267,0,0,0,0,37.16642414,0,21.876872,0,10.892017,0,3.142073,0,3.821385,0,2344.915563,0,2574.186,2466.20833,78.8,0.36,2.25,13.8,0,0,0,0,0,0,0,0,320267,0,0,0,0,0,5075.74228,0,2468.13,0,2504.01,0,1.132823627,0,0,0,2954.416,0,0,0,2097,0,0,0,0,0,0,0,0,0,2466.20833,0,0,0,0,0,7.853288647,1,0,0,0,0,0,2344.915563,0,0,0,0,0,0,0,0,-24,2373.77232,0,0,0,0,0,0,0,0,0,-35.62560266,0,0,0,1.122097339,0,0,0,0,0,0,0,0,0,0,0,0,0,177458.2402,224095.8292,0,0,0,0,0,0,2097,0,2097,0,0,0,2373.77232,0,0,0,0,0,0,0,2.37654815,0,0,0,0,0,0,0,1.127213119,1.118287716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.46711589,0,22.02852652,0,8.618933137,0,3.288242646,0,3.024303644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,3.682718144,0,0,0,0,0,0,0,0.378522567,0,0.009436236,0,0,0,0,0,0.190122689,0,0.004038831,0,0.106404805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7/27/2020,Auto_Cred,2131,Brazil,0,0,0,0,0,2182.474367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.65051043,22.29947529,4.48876,3.409169,3.691292,0,-29.8447648,7.899689473,-30.89316678,-35.00527208,-4.959913782,11.47000525,0,0,0,0,36.65051043,0,22.29947529,0,4.48876,0,3.409169,0,3.691292,0,2182.474367,0,2658.27,2594.78,78.8,0.36,2.25,13.8,0,0,0,0,0,0,0,0,314392,0,0,0,0,0,5796.98,0,2573.46,0,2615.33,0,1.108428745,0,0,0,3029.984,0,0,0,2131,0,0,0,0,0,0,0,0,0,2594.78,0,0,0,0,0,7.885430814,1,0,0,0,0,0,2182.474367,0,0,0,0,0,0,0,0,-23,2497.15,0,0,0,0,0,0,0,0,0,-35.00527208,0,0,0,1.097933443,0,0,0,0,0,0,0,0,0,0,0,0,0,177458.2402,224095.8292,0,0,0,0,0,0,2131,0,2131,0,0,0,2497.15,0,0,0,0,0,0,0,2.501382,0,0,0,0,0,0,0,1.135340315,1.127213119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9585316,0,22.10012069,0,8.311761128,0,3.0815956,0,3.768962736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,5.203522353,0,0,0,0,0,0,0,0.360206483,0,0.00833707,0,0,0,0,0,0.19105338,0,0.006178725,0,0.184086745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/3/2020,Auto_Cred,2036,Brazil,0,0,0,0,0,2182.474367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.88427914,24.15576643,5.688341,6.416444,5.801498,0,-21.98882765,16.6093717,-25.6850415,-29.32318252,-1.671331515,9.510519149,0,0,0,0,40.88427914,0,24.15576643,0,5.688341,0,6.416444,0,5.801498,0,2182.474367,0,2742.354,2720.20207,80.2,0.24,2,14.4,0,0,0,0,0,0,0,0,305069,0,0,0,0,0,6631.29388,0,2678.79,0,2726.65,0,1.197327213,0,0,0,3105.552,0,0,0,2036,0,0,0,0,0,0,0,0,0,2720.20207,0,0,0,0,0,7.916571955,1,0,0,0,0,0,2182.474367,0,0,0,0,0,0,0,0,-22,2618.85248,0,0,0,0,0,0,0,0,0,-29.32318252,0,0,0,1.185990165,0,0,0,0,0,0,0,0,0,0,0,0,0,177458.2402,224095.8292,0,0,0,0,0,0,2036,0,2036,0,0,0,2618.85248,0,0,0,0,0,0,0,2.624877572,0,0,0,0,0,0,0,1.179568228,1.135340315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.35654949,0,22.9314478,0,4.972143053,0,4.658580384,0,4.541620422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2131,6.874754082,0,0,0,0,0,0,0,0.377187479,0,0.018207371,0,0,0,0,0,0.201902114,0,0.008832718,0,0.275532447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/10/2020,Auto_Cred,2211,Brazil,0,0,0,0,0,2182.474367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.403985,24.94381386,6.863837,9.969953,0.728591,0,-24.68984501,8.713122075,-27.39760266,-31.45501222,-3.514705374,10.31660297,0,0,0,0,42.403985,0,24.94381386,0,6.863837,0,9.969953,0,0.728591,0,2182.474367,0,2826.438,2842.30144,80.2,0.24,2,14.4,0,0,0,0,0,0,0,0,301987,0,0,0,0,0,7595.16712,0,2784.12,0,2837.97,0,1.266775708,0,0,0,3181.12,0,0,0,2211,0,0,0,0,0,0,0,0,0,2842.30144,0,0,0,0,0,7.946772541,1,0,0,0,0,0,2182.474367,0,0,0,0,0,0,0,0,-21,2738.71656,0,0,0,0,0,0,0,0,0,-31.45501222,0,0,0,1.254781077,0,0,0,0,0,0,0,0,0,0,0,0,0,177458.2402,224095.8292,0,0,0,0,0,0,2211,0,2211,0,0,0,2738.71656,0,0,0,0,0,0,0,2.746919418,0,0,0,0,0,0,0,1.226372172,1.179568228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.49665968,0,23.97245891,0,6.162018764,0,7.247618297,0,3.757319846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2211,7.059305891,0,0,0,0,0,0,0,0.414602088,0,0.040926875,0,0,0,0,0,0.215580468,0,0.006142057,0,0.285701185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/17/2020,Auto_Cred,2268,Brazil,0,0,0,0,0,2182.474367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.68352986,24.10347543,6.883537,13.726826,4.638751,0,-32.17165014,2.216161743,-49.9815092,-33.13192398,-8.824340632,10.81941005,0,0,0,0,39.68352986,0,24.10347543,0,6.883537,0,13.726826,0,4.638751,0,2182.474367,0,2910.522,2960.95421,80.2,0.24,2,14.4,0,0,0,0,0,0,0,0,265345,0,0,0,0,0,8706.29972,0,2889.45,0,2949.29,0,1.250182793,0,0,0,3256.688,0,0,0,2268,0,0,0,0,0,0,0,0,0,2960.95421,0,0,0,0,0,7.976087726,1,0,1,0,0,0,2182.474367,0,0,0,0,0,0,0,0,-20,2856.61024,0,0,0,0,0,0,0,0,0,-33.13192398,0,0,0,1.238345274,0,0,0,0,0,0,0,0,0,0,0,0,0,177458.2402,224095.8292,0,0,0,0,0,0,2268,0,2268,0,0,0,2856.61024,0,0,0,0,0,0,0,2.867427307,0,0,0,0,0,0,0,1.27495394,1.226372172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.30775064,0,24.39397276,0,6.87177531,0,10.75901762,0,2.304228726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,5.76086424,0,0,0,0,0,0,0,0.41238237,0,0.081679768,0,0,0,0,0,0.221142901,0,0.00237904,0,0.214264624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/24/2020,Auto_Cred,3795,Brazil,0,0,0,0,0,2182.474367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.819456,41.01325657,13.201432,17.028674,5.261977,0,-27.06310262,6.27948205,-40.00297163,-27.58840079,-5.759201138,8.905254913,0,0,0,0,42.819456,0,41.01325657,0,13.201432,0,17.028674,0,5.261977,0,2182.474367,0,2994.606,3076.08208,80.2,0.24,2,14.4,0,1,0,0,0,0,0,0,256145,0,0,0,0,0,9983.53888,0,2994.78,0,3060.61,0,1.344465717,0,0,0,3332.256,0,0,0,3795,0,0,0,0,0,0,0,0,0,3076.08208,0,0,0,0,0,8.004567949,1,0,1,0,0,0,2182.474367,0,0,0,0,0,0,0,0,-19,2972.43032,0,0,0,0,0,0,0,0,0,-27.58840079,0,0,0,1.331735468,0,0,0,0,0,0,0,0,0,0,0,0,0,177458.2402,224095.8292,0,0,0,0,0,0,3795,0,3795,0,0,0,2972.43032,0,0,0,0,0,0,0,2.986353987,0,0,0,0,0,0,0,1.332170854,1.27495394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.94718238,0,31.12345141,0,9.429395408,0,14.2684124,0,4.889886094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3795,7.35312847,0,0,0,0,0,0,0,0.40813403,0,0.13028686,0,0,0,0,0,0.310489441,0,0.010167579,0,0.301856019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8/31/2020,Auto_Cred,4614,Brazil,0,0,0,0,0,2210.431178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.59907886,36.93181414,9.825527,13.796685,9.699625,0,-22.15011615,14.02068354,-35.21845537,-23.1762467,-6.165571184,7.541118363,0,0,0,0,38.59907886,0,36.93181414,0,9.825527,0,13.796685,0,9.699625,0,2210.431178,0,3078.69,3187.64875,80.2,0.24,2,14.4,0,1,0,0,0,0,0,0,275884,0,0,0,0,0,11446.795,0,3100.11,0,3171.93,0,1.440067285,0,0,0,3407.824,0,0,0,4614,0,0,0,0,0,0,0,0,0,3187.64875,0,0,0,0,0,8.032259461,1,0,1,0,0,0,2210.431178,0,1,0,0,0,0,0,0,-18,3086.1,0,0,0,0,0,0,0,0,0,-23.1762467,0,0,0,1.42643182,0,0,0,0,0,0,0,0,0,0,0,0,0,177458.2402,224095.8292,0,0,0,0,0,0,4614,0,4614,0,0,0,3086.1,0,0,0,0,0,0,0,3.103682938,0,0,0,0,0,0,0,1.335472528,1.332170854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1188132,0,34.81956711,0,11.84107762,0,14.8256622,0,7.050171244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4614,7.444345981,0,0,0,0,0,0,0,0.41015813,0,0.138515366,0,0,0,0,0,0.358853544,0,0.020237028,0,0.306859102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9/7/2020,Auto_Cred,3057,Brazil,0,0,0,0,0,2210.431178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.80037843,40.594278,13.22801,6.588217,13.115064,1,-21.38421825,10.71867964,-24.18245052,-25.30766096,-11.55243543,8.384058359,0,0,0,0,41.80037843,0,40.594278,0,13.22801,0,6.588217,0,13.115064,0,2210.431178,0,3162.774,3295.65632,83.4,0.64,2,14.6,0,0,0,0,0,0,0,0,192503,0,0,0,0,0,13116.94328,0,3205.44,0,3283.25,0,1.260182497,0,0,0,3483.392,0,0,0,3057,0,0,0,0,0,0,0,0,0,3295.65632,0,0,0,0,0,8.05920477,1,0,1,0,0,0,2210.431178,0,0,0,0,0,0,0,0,-17,3197.56648,0,0,0,0,0,0,0,0,0,-25.30766096,0,0,0,1.248250294,0,0,0,0,0,0,0,0,0,0,0,0,0,177458.2402,224095.8292,0,0,0,0,0,0,3057,0,3057,0,0,0,3197.56648,0,0,0,0,0,0,0,3.219426125,0,0,0,0,0,0,0,1.327417895,1.335472528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.88907425,0,39.50240713,0,11.19659125,0,11.42306342,0,11.07591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3259,6.480374023,0,0,0,0,0,0,0,0.395581574,0,0.090377666,0,0,0,0,0,0.418197085,0,0.046092193,0,0.253783851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
