Date,Region,App_D7_TR,Appier_Install,AppleSearch_Roas,Applovin_AEO,Applovin_ALL,Applovin_Install,Applovin_Roas,Chart_Boost_Roas,Exmox_AEO,Facebook_AEO,Facebook_ALL,Facebook_INSTALL,Facebook_ROAS,Google_UAC_AEO,GoogleUAC_ALL,GoogleUAC_ROAS,IronSource_Install,Jampp_ROAS,Kaden_ROAS,Kyawake_ALL,Kyawake_Other,Kyawake_ROAS,Liftoff_Other,Mobupps_AEO,Moloco_Roas,Snapchat_AEO,Snapchat_INSTALL,TikTok_AEO,TikTok_Install,Unity_Install,Unity_ROAS,Vungle_Other,Vungle_Roas,spend_Appier_INSTALL,spend_AppleSearch_ROAS,spend_Applovin_AEO,spend_Applovin_ALL,spend_Applovin_INSTALL,spend_Applovin_ROAS,spend_Chartboost_ROAS,spend_Exmox_AEO,spend_Facebook_AEO,spend_Facebook_ALL,spend_Facebook_INSTALL,spend_Facebook_ROAS,spend_GoogleUAC_AEO,spend_GoogleUAC_ALL,spend_GoogleUAC_ROAS,spend_IronSource_INSTALL,spend_Jampp_ROAS,spend_Kaden_ROAS,spend_Kyawake_ALL,spend_Kyawake_OTHER,spend_Kyawake_ROAS,spend_Liftoff_OTHER,spend_Mobupps_AEO,spend_Moloco_ROAS,spend_Snapchat_AEO,spend_Snapchat_INSTALL,spend_TikTok_AEO,spend_TikTok_INSTALL,spend_Unity_INSTALL,spend_Unity_ROAS,spend_Vungle_OTHER,spend_Vungle_ROAS,Bug_fix,NM_Basic_Activities1,NM_Basic_Activities2,NM_Basic_Activities3,NM_Basic_Activities4,NM_Basic_Activities5,NM_Basic_Activities6,NM_Advanced_activities1,NM_Advanced_activities2,NM_Advanced_activities3,NM_Advanced_activities4,NM_Advanced_activities5,force_update_2021,force_update_2022,hot_update_2021,hot_update_2022,Holiday_FEB,Holiday_JAN,hot_update_2022_dip,hot_update_2022_PU1,hot_update_2022_PU2,hot_update_2022_PU3,hot_update_2022_PU4,hot_update_2022_PU5,NM_Basic_Activities4_V2,hot_update_Oct14th,NewYear22,Weekend_Sun_2021,Weekend_Sun_2022,Weekend_Sat_2021,Weekend_Sat_2022,Weekend_Fri_2021,Weekend_Fri_2022,Week_Mon_2021,Week_Mon_2022,Week_Tue_2021,Week_Tue_2022,Week_Wed_2021,Week_Wed_2022,Week_Thurs_2021,Week_Thurs_2022
2022-06-15,US,8208.45,6002.97,5.97,48.83,0.0,0.0,177.57,24.3,0.0,335.43,0.0,2.04,532.74,158.87,0.0,0.0,0.0,1863.52,13164.14,0.0,257.7,0.0,1973.15,0.0,9597.69,0.0,0.0,0.0,0.0,0.0,10.26,0.0,0.0,1570.0,1336.7,7560.8,0.0,0.0,32883.66,240.0,0.0,4416.93,0.0,35.71,10280.4,5469.4800000000005,0.0,0.0,0.0,1018.28,3085.14,0.0,1067.0,0.0,9213.880000000001,0.0,7011.27,0.0,0.0,0.0,0.0,0.0,393.69000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-06-16,US,8788.82,7488.73,5.37,58.03,0.0,0.0,156.61,20.69,0.0,388.82,0.0,1.83,513.9300000000001,147.92,0.0,0.0,0.0,2523.81,10991.17,0.0,242.22,0.0,1728.76,0.0,9627.83,0.0,0.0,0.0,0.0,0.0,5.85,0.0,0.0,1900.0,1086.6,7748.8,0.0,0.0,33419.29,352.0,0.0,4370.56,0.0,36.01,9944.58,5888.16,0.0,0.0,0.0,998.26,2716.36,0.0,984.5,0.0,9236.52,0.0,7009.56,0.0,0.0,0.0,0.0,0.0,305.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-06-17,US,8671.86,5266.83,5.24,63.95,0.0,0.0,152.74,15.99,0.0,277.47,0.0,1.68,524.3399999999999,174.65,0.0,0.0,0.0,4482.53,10002.65,0.0,191.71,0.0,1853.63,0.0,9662.23,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,1570.0,1115.94,6970.64,0.0,0.0,33083.3,288.0,0.0,4455.43,0.0,36.21,10317.53,7342.6,0.0,0.0,0.0,998.41,2482.92,0.0,1474.0,0.0,8868.45,0.0,7010.91,0.0,0.0,0.0,0.0,0.0,273.22999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-18,US,11497.28,8544.86,4.78,79.04,0.0,0.0,186.26,19.63,0.0,282.53,0.0,1.72,532.6800000000001,205.63,0.0,0.0,0.0,3177.77,9417.86,0.0,207.79,0.0,1961.94,0.0,8503.86,0.0,0.0,0.0,0.0,0.0,9.28,0.0,0.0,1660.0,1392.3700000000001,7301.62,0.0,0.0,36034.85,244.0,0.0,4832.31,0.0,36.37,10123.96,8843.32,0.0,0.0,0.0,994.03,2432.2400000000002,0.0,1160.5,0.0,9328.6,0.0,7010.47,0.0,0.0,0.0,0.0,0.0,233.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-06-19,US,12875.32,6204.21,4.87,70.15,0.0,0.0,193.43,21.73,0.0,287.37,0.0,2.05,540.12,195.48,0.0,0.0,0.0,1966.48,9046.14,0.0,260.59,0.0,1466.25,0.0,8843.41,0.0,0.0,0.0,0.0,0.0,4.39,0.0,0.0,1260.0,1136.88,6948.28,0.0,0.0,41624.08,164.72,0.0,4656.84,0.0,38.26,9427.220000000001,8114.900000000001,0.0,0.0,0.0,992.87,2169.2,0.0,1457.5,0.0,6781.0,0.0,7010.4400000000005,0.0,0.0,0.0,0.0,0.0,114.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-20,US,8143.81,4917.42,4.43,29.52,0.0,0.0,83.99,11.68,0.0,244.56,0.0,2.22,477.88,155.41,0.0,0.0,0.0,2782.92,8559.619999999999,0.0,263.44,0.0,1775.17,0.0,7097.98,0.0,0.0,0.0,0.0,0.0,1.09,0.0,0.0,1100.0,1198.95,6959.08,0.0,0.0,42634.38,61.43,0.0,3679.31,0.0,37.910000000000004,7970.6,6872.74,0.0,0.0,0.0,1006.76,2169.68,0.0,1248.5,0.0,7674.78,0.0,5305.77,0.0,0.0,0.0,0.0,0.0,44.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-06-21,US,5531.42,8369.0,3.63,12.22,0.0,0.0,94.29,11.0,0.0,196.55,0.0,2.11,416.74,175.2,0.0,0.0,0.0,3685.11,12548.079999999998,0.0,256.43,0.0,1653.28,0.0,6884.06,0.0,0.0,0.0,0.0,0.0,4.22,0.0,0.0,1630.0,848.1100000000001,4112.25,0.0,0.0,34701.840000000004,71.28,24.7,3535.39,0.0,36.38,7424.15,6730.33,0.0,0.0,0.0,1014.4200000000001,3262.39,0.0,1017.5,0.0,7192.41,0.0,5316.43,0.0,0.0,0.0,0.0,0.0,143.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-22,US,5783.88,4217.39,4.0,11.47,0.0,0.0,95.41,10.17,0.0,145.34,0.0,1.75,308.56,207.4,0.0,0.0,0.0,5442.94,11678.84,0.0,254.6,0.0,3723.78,0.0,7567.57,0.0,0.0,0.0,0.0,0.0,4.64,0.0,0.0,1050.0,1252.8899999999999,2633.14,0.0,0.0,25800.71,96.29,35.800000000000004,2695.3,0.0,36.7,6657.870000000001,7591.81,0.0,0.0,0.0,1002.4,3240.18,0.0,830.5,0.0,7547.59,0.0,5302.900000000001,0.0,0.0,0.0,0.0,0.0,190.97000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-06-23,US,7194.32,4189.63,4.97,19.2,0.0,0.0,95.21,9.33,0.0,140.31,0.0,1.57,332.03,256.71,0.0,0.0,0.0,5473.66,11065.99,0.0,33.37,0.0,3424.49,0.0,7789.43,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,900.0,1188.33,2435.35,0.0,0.0,24683.98,41.25,15.200000000000001,2599.04,0.0,35.51,6611.55,9382.82,0.0,0.0,0.0,998.39,3186.38,0.0,1188.0,0.0,7390.45,0.0,5306.7300000000005,0.0,0.0,0.0,0.0,0.0,49.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-06-24,US,4797.62,3878.56,4.37,16.1,0.0,0.0,79.1,8.72,0.0,108.22,0.0,1.73,357.64,187.68,0.0,0.0,0.0,5017.29,10693.43,0.0,0.0,0.0,3653.06,0.0,7199.77,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,890.0,935.9000000000001,2385.29,0.0,0.0,23352.760000000002,58.9,28.0,1820.39,0.0,35.5,6634.39,7080.37,0.0,0.0,0.0,989.94,3177.58,0.0,1017.5,0.0,7364.09,0.0,5306.57,0.0,0.0,0.0,0.0,0.0,15.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-06-25,US,7334.68,3811.55,4.26,15.97,0.0,0.0,65.72,15.12,0.0,111.21,0.0,1.83,377.3,262.78,0.0,0.0,0.0,4708.95,11137.89,0.0,0.0,0.0,3226.53,0.0,6867.34,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.0,940.0,914.4399999999999,2371.8,0.0,0.0,24793.57,113.8,41.6,1844.9,0.0,34.37,7034.91,9239.24,0.0,0.0,0.0,993.65,3243.02,0.0,913.0,0.0,6285.55,0.0,5308.32,0.0,0.0,0.0,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-06-26,US,7832.28,4171.18,5.22,14.93,0.0,0.0,73.88,25.61,0.0,113.87,0.0,2.11,380.49,274.09,0.0,0.0,0.0,5115.28,11433.74,0.0,0.0,0.0,3588.76,0.0,6417.8,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,1100.0,1053.19,1915.4,0.0,0.0,23960.15,226.17000000000002,42.9,1923.6000000000001,0.0,38.88,7117.04,8102.29,0.0,0.0,0.0,991.25,3208.44,0.0,990.0,0.0,6692.55,0.0,5318.54,0.0,0.0,0.0,0.0,0.0,45.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-06-27,US,6704.25,3893.11,4.01,11.77,0.0,0.0,112.45,19.91,0.0,104.51,0.0,1.78,331.28999999999996,301.99,0.0,0.0,0.0,2250.68,10702.3,0.0,0.0,0.0,3509.32,0.0,6931.86,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,1130.0,1028.8799999999999,2042.16,0.0,0.0,25042.41,162.45000000000002,31.0,1856.28,0.0,37.81,6874.0,8573.61,0.0,0.0,0.0,986.13,3176.4500000000003,0.0,792.0,0.0,6801.03,0.0,5309.31,0.0,0.0,0.0,0.0,0.0,9.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-06-28,US,6311.84,3126.7,3.9000000000000004,14.98,0.0,0.0,112.16,22.79,0.0,89.36,0.0,1.75,307.42,335.51,0.0,0.0,0.0,1321.99,10412.86,0.0,0.0,0.0,3341.32,0.0,5707.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1010.0,1279.2,2154.71,0.0,0.0,23767.81,127.25,29.0,1871.29,0.0,37.160000000000004,6565.26,9767.15,0.0,0.0,0.0,985.4200000000001,3168.11,0.0,1001.0,0.0,6434.62,0.0,5320.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-06-29,US,4580.04,4678.01,3.84,10.01,0.0,0.0,93.41,34.63,0.0,39.62,0.0,1.62,220.74,107.05,0.0,0.0,0.0,1408.12,9473.24,0.0,0.0,0.0,3157.06,0.0,4774.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1170.0,1469.0400000000002,2094.26,0.0,0.0,25692.62,273.99,51.2,1391.97,0.0,35.14,5927.83,3756.3,0.0,0.0,0.0,986.0,3114.81,0.0,126.5,759.0,6632.7300000000005,0.0,5323.75,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-06-30,US,5421.42,5623.13,2.51,8.08,0.0,0.0,97.21,47.68,0.0,30.17,0.0,1.67,161.43,130.33,0.0,0.0,0.0,3254.98,8807.33,0.0,0.0,0.0,3132.54,0.0,5171.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1100.0,1260.3200000000002,1441.49,0.0,0.0,27998.57,257.25,58.2,1313.31,0.0,34.89,4400.84,4636.400000000001,0.0,0.0,0.0,1024.57,3087.13,0.0,0.0,918.5,6831.47,0.0,5325.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-07-01,US,4482.97,5314.87,3.0100000000000002,4.89,0.0,0.0,107.0,59.3,0.0,24.34,0.0,1.82,141.23000000000002,164.45,0.0,0.0,0.0,4837.58,8425.69,0.0,0.0,0.0,2421.93,0.0,6175.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,1348.46,1209.44,0.0,0.0,22903.34,491.32,24.900000000000002,895.78,0.0,34.9,3436.95,5377.2300000000005,0.0,0.0,0.0,1014.41,3113.7,0.0,16.5,1083.5,4693.36,0.0,5317.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-07-02,US,4854.58,5572.78,2.74,5.03,0.0,0.0,101.81,96.44,0.0,27.69,0.0,1.98,146.95999999999998,164.2,0.0,0.0,0.0,2455.82,8579.0,0.0,0.0,0.0,2720.85,0.0,5857.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,810.0,1194.5400000000002,890.33,0.0,0.0,22463.21,1270.82,27.0,888.01,0.0,35.83,3596.91,5394.31,0.0,0.0,0.0,1000.22,3120.8,0.0,22.0,1144.0,5658.45,0.0,5310.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-07-03,US,6560.97,4953.25,2.97,4.97,0.0,0.0,107.59,42.99,0.0,8.35,0.0,2.09,166.3,149.51,0.0,0.0,0.0,2811.87,8539.27,0.0,0.0,0.0,2827.48,0.0,4698.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1040.0,1233.72,795.15,0.0,0.0,22636.55,808.85,26.8,243.17000000000002,0.0,38.28,3869.1800000000003,5004.6,0.0,0.0,0.0,998.45,3128.83,0.0,16.5,1171.5,5540.21,0.0,5321.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-04,US,5066.6900000000005,4279.84,2.77,5.54,0.0,0.0,85.99,28.2,0.0,0.0,0.0,0.0,174.64,107.65,0.0,0.0,0.0,4689.92,8263.45,0.0,0.0,0.0,3259.2,0.0,3871.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1070.0,1165.51,841.19,0.0,0.0,23296.93,528.0,35.1,0.0,0.0,0.0,3337.38,3939.55,0.0,0.0,0.0,1011.07,3123.0299999999997,0.0,22.0,836.0,5643.150000000001,0.0,4315.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-07-05,US,5570.070000000001,4216.21,2.5599999999999996,2.66,0.0,0.0,100.03,24.62,0.0,0.0,0.0,0.0,200.83,106.93,0.0,0.0,0.0,4252.2,8144.639999999999,0.0,0.0,0.0,2923.11,0.0,4877.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,1463.74,940.6,0.0,0.0,26187.66,736.0,32.1,0.0,0.0,0.0,3308.84,4106.76,0.0,0.0,0.0,1001.77,3119.11,0.0,0.0,737.0,5531.12,0.0,4319.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-07-06,US,4347.4800000000005,5409.63,3.0,4.91,0.0,0.0,90.66,17.79,0.0,0.0,0.0,0.0,170.38,98.46,0.0,0.0,0.0,5073.15,7997.99,0.0,0.0,0.0,3012.36,0.0,6842.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1130.0,1340.7700000000002,799.3100000000001,0.0,0.0,20433.3,368.0,15.5,0.0,0.0,0.0,3124.36,4142.14,0.0,0.0,0.0,1015.14,3108.3900000000003,0.0,0.0,847.0,5622.24,0.0,4307.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2022-07-07,US,6471.0599999999995,3732.09,3.4,5.8,0.0,0.0,100.96,22.8,0.0,0.0,0.0,0.0,139.61,108.52,0.0,0.0,0.0,4879.31,7998.4400000000005,0.0,0.0,0.0,2419.62,0.0,6625.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1050.0,1748.95,883.26,0.0,0.0,26296.14,608.0,32.4,0.0,0.0,0.0,2440.82,4227.75,0.0,0.0,0.0,993.5500000000001,3093.45,0.0,0.0,709.5,5413.82,0.0,4313.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2022-07-08,US,4862.33,4356.05,2.94,0.0,0.0,0.0,85.08,12.84,0.0,0.0,0.0,0.0,127.22999999999999,115.93,0.0,0.0,0.0,5749.28,8045.34,0.0,0.0,0.0,2223.73,0.0,5078.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1523.65,853.45,0.0,0.0,23867.77,272.0,44.4,0.0,0.0,0.0,2518.55,3984.4500000000003,0.0,0.0,0.0,1031.84,3117.51,0.0,0.0,781.0,5477.93,0.0,4243.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2022-07-09,US,5915.85,5515.97,3.65,0.0,0.0,0.0,78.2,16.43,0.0,0.0,0.0,0.0,137.79,100.84,0.0,0.0,0.0,4409.3,8371.1,0.0,0.0,0.0,2305.89,0.0,5025.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,1462.4,218.19,0.0,0.0,23314.2,432.0,50.800000000000004,0.0,0.0,0.0,2726.63,3992.85,0.0,0.0,0.0,997.37,3144.8199999999997,0.0,0.0,731.5,5455.9400000000005,0.0,4300.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2022-07-10,US,4827.35,6599.79,4.06,0.0,0.0,0.0,87.88,18.74,0.0,0.0,0.0,0.0,131.94,104.1,0.0,0.0,0.0,1868.13,8101.61,0.0,0.0,0.0,2260.09,0.0,4601.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1090.0,2024.89,187.02,0.0,0.0,24870.350000000002,416.0,37.9,0.0,0.0,0.0,2627.31,3934.59,0.0,0.0,0.0,997.47,3129.1900000000005,0.0,0.0,742.5,5638.34,0.0,4306.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2022-07-11,US,5133.91,3714.89,3.3699999999999997,0.0,0.0,0.0,92.23,25.96,0.0,0.0,0.0,0.0,136.72,101.11,0.0,0.0,0.0,4952.24,7214.81,0.0,0.0,0.0,2289.83,0.0,4742.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1140.0,1976.32,155.85,0.0,0.0,24676.59,560.0,11.5,0.0,0.0,0.0,3065.25,3983.59,0.0,0.0,0.0,998.7,2679.2,0.0,0.0,847.0,5414.87,0.0,4303.9800000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2022-07-12,US,3703.32,2405.32,4.54,0.0,0.0,0.0,83.88,12.83,0.0,0.0,0.0,0.0,116.56,30.3,0.0,0.0,0.0,5224.16,7130.5599999999995,0.0,0.0,0.0,2401.88,0.0,5095.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,890.0,1700.78,238.97,0.0,0.0,22861.91,320.0,22.2,0.0,0.0,0.0,3195.7699999999995,1704.3,0.0,0.0,0.0,996.39,2596.7799999999997,0.0,0.0,759.0,5595.9400000000005,0.0,4304.9400000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2022-07-13,US,4578.57,2598.19,3.31,0.0,0.0,0.0,85.18,1.46,0.0,0.0,0.0,0.0,104.09,151.18,0.0,0.0,0.0,5337.75,7046.06,0.0,0.0,0.0,2440.43,0.0,3534.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,530.0,1214.2600000000002,166.24,0.0,0.0,25177.41,80.0,9.200000000000001,0.0,0.0,0.0,3190.88,6289.51,0.0,0.0,0.0,1011.73,2574.73,0.0,0.0,984.5,5517.8,0.0,3506.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
